timestamp,fecha,mes,dia_semana,dia_semana_num,hora,turno,AT_1,AT_2,FI_1,FI_2,FI_3,R_1,R_2,R_3,E_1,E_2,E_3,E_4,score_tangibles,score_fiabilidad,score_responsiveness,score_empatia,score_servqual_total,D_1,satisfaccion_nivel,NPS,nps_categoria,C_1,calidad_nivel,INFO,info_nivel,AÑOS,antiguedad_grupo,Giro,Puesto,Estado,Estado_limpio,region,poblacion_millones,pib_per_capita_miles,nivel_economico_estado,lat,long,region_simplificada,Giro_corto
2025-04-08 10:32:20,2025-04-08,4,Tuesday,1,10,Mañana,5,4,5,5,4.0,4,5,4,4,5,4,4,4.5,4.67,4.33,4.25,4.44,8,Alto,8,Pasivo,4,Bueno,7,Parcialmente informado,3,Establecido,Educación,Coordinador,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Educación
2025-04-08 10:34:27,2025-04-08,4,Tuesday,1,10,Mañana,4,5,5,5,4.0,4,5,3,4,4,3,4,4.5,4.67,4.0,3.75,4.23,8,Alto,9,Promotor,3,Regular,8,Bien informado,4,Establecido,Educación,Director,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Educación
2025-04-08 10:42:15,2025-04-08,4,Tuesday,1,10,Mañana,3,4,3,3,4.0,4,3,3,5,5,4,4,3.5,3.33,3.33,4.5,3.66,8,Alto,9,Promotor,4,Bueno,10,Bien informado,8,Veterano,Persona física,Persona física,San Luis Potosí,San Luis Potosí,Centro-Norte,2.82,161.0,Medio,22.1565,-100.9855,Centro,Persona física
2025-04-08 10:53:28,2025-04-08,4,Tuesday,1,10,Mañana,3,4,4,4,3.0,3,4,3,5,4,4,4,3.5,3.67,3.33,4.25,3.69,7,Medio,8,Pasivo,3,Regular,8,Bien informado,2,Nuevo,Teletón (Grupos internos de la Fundación),Persona física,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Teletón (Grupos internos de la Fundación)
2025-04-08 11:12:10,2025-04-08,4,Tuesday,1,11,Mañana,4,3,4,3,4.0,4,3,4,4,3,4,4,3.5,3.67,3.67,3.75,3.65,8,Alto,7,Pasivo,3,Regular,4,Desinformado,1,Nuevo,Persona física,Persona física,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Persona física
2025-04-08 11:24:50,2025-04-08,4,Tuesday,1,11,Mañana,4,3,4,4,4.0,4,4,4,4,4,3,3,3.5,4.0,4.0,3.5,3.75,7,Medio,8,Pasivo,3,Regular,9,Bien informado,15,Veterano,Persona física,Persona física,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Persona física
2025-04-08 11:49:36,2025-04-08,4,Tuesday,1,11,Mañana,4,3,4,3,3.0,3,4,4,3,3,3,4,3.5,3.33,3.67,3.25,3.44,8,Alto,9,Promotor,3,Regular,8,Bien informado,1,Nuevo,Gubernamental,Director,Oaxaca,Oaxaca,Sur,4.13,73.0,Bajo,17.0732,-96.7266,Sur,Gubernamental
2025-04-08 11:50:44,2025-04-08,4,Tuesday,1,11,Mañana,3,2,3,3,3.0,4,4,3,4,5,4,3,2.5,3.0,3.67,4.0,3.29,7,Medio,8,Pasivo,3,Regular,8,Bien informado,10,Veterano,Educación,Coordinador,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Educación
2025-04-08 12:00:32,2025-04-08,4,Tuesday,1,12,Tarde,4,2,3,3,3.0,4,3,3,4,4,3,3,3.0,3.0,3.33,3.5,3.21,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,6,Veterano,Educación,Coordinador,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Educación
2025-04-08 12:00:43,2025-04-08,4,Tuesday,1,12,Tarde,4,3,3,4,3.0,4,4,3,5,4,4,3,3.5,3.33,3.67,4.0,3.62,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,3,Establecido,Educación,Asistente,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-08 12:01:00,2025-04-08,4,Tuesday,1,12,Tarde,2,3,4,3,3.0,4,4,3,4,4,3,2,2.5,3.33,3.67,3.25,3.19,7,Medio,8,Pasivo,2,Deficiente,8,Bien informado,1,Nuevo,Asociación civil,Coordinador,Oaxaca,Oaxaca,Sur,4.13,73.0,Bajo,17.0732,-96.7266,Sur,Asoc. Civil
2025-04-08 12:15:25,2025-04-08,4,Tuesday,1,12,Tarde,3,3,3,3,3.0,4,4,4,4,4,4,3,3.0,3.0,4.0,3.75,3.44,8,Alto,9,Promotor,3,Regular,7,Parcialmente informado,17,Veterano,Educación,Asistente,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-08 13:01:48,2025-04-08,4,Tuesday,1,13,Tarde,5,4,3,4,4.0,3,3,3,5,4,4,3,4.5,3.67,3.0,4.0,3.79,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,1,Nuevo,Empresa,Gerente,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Empresa
2025-04-08 13:51:24,2025-04-08,4,Tuesday,1,13,Tarde,4,4,4,3,3.0,4,4,4,4,4,4,3,4.0,3.33,4.0,3.75,3.77,7,Medio,9,Promotor,4,Bueno,8,Bien informado,1,Nuevo,Gubernamental,Director,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Gubernamental
2025-04-08 14:03:27,2025-04-08,4,Tuesday,1,14,Tarde,4,4,3,4,4.0,4,4,3,4,3,4,4,4.0,3.67,3.67,3.75,3.77,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,2,Nuevo,Educación,Director,Guerrero,Guerrero,Sur,3.54,79.0,Bajo,17.4392,-99.5451,Sur,Educación
2025-04-08 14:04:43,2025-04-08,4,Tuesday,1,14,Tarde,3,4,3,3,4.0,4,5,4,4,4,4,3,3.5,3.33,4.33,3.75,3.73,8,Alto,9,Promotor,4,Bueno,8,Bien informado,5,Establecido,Educación,Director,Coahuila,Coahuila,Norte,3.15,263.0,Alto,27.0587,-101.7068,Norte,Educación
2025-04-08 14:12:36,2025-04-08,4,Tuesday,1,14,Tarde,4,3,3,2,3.0,5,5,4,4,4,4,3,3.5,2.67,4.67,3.75,3.65,7,Medio,9,Promotor,3,Regular,8,Bien informado,20,Veterano,Educación,Asistente,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-08 14:19:57,2025-04-08,4,Tuesday,1,14,Tarde,4,3,4,3,3.0,3,3,4,4,4,4,3,3.5,3.33,3.33,3.75,3.48,6,Medio,9,Promotor,3,Regular,7,Parcialmente informado,5,Establecido,Persona física,Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Persona física
2025-04-08 14:24:39,2025-04-08,4,Tuesday,1,14,Tarde,5,3,3,4,4.0,4,4,4,4,3,3,4,4.0,3.67,4.0,3.5,3.79,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,2,Nuevo,Educación,Director,Guerrero,Guerrero,Sur,3.54,79.0,Bajo,17.4392,-99.5451,Sur,Educación
2025-04-08 14:34:26,2025-04-08,4,Tuesday,1,14,Tarde,5,4,4,3,4.0,4,3,3,4,3,4,4,4.5,3.67,3.33,3.75,3.81,8,Alto,8,Pasivo,3,Regular,4,Desinformado,8,Veterano,Gubernamental,Persona física,Oaxaca,Oaxaca,Sur,4.13,73.0,Bajo,17.0732,-96.7266,Sur,Gubernamental
2025-04-08 14:57:23,2025-04-08,4,Tuesday,1,14,Tarde,4,4,4,4,4.0,4,4,3,4,4,3,3,4.0,4.0,3.67,3.5,3.79,7,Medio,8,Pasivo,3,Regular,9,Bien informado,1,Nuevo,Empresa,Dueño,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Empresa
2025-04-08 15:01:51,2025-04-08,4,Tuesday,1,15,Tarde,3,3,4,3,3.0,3,4,4,4,5,4,4,3.0,3.33,3.67,4.25,3.56,8,Alto,8,Pasivo,3,Regular,8,Bien informado,1,Nuevo,Empresa,Coordinador,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Empresa
2025-04-08 15:16:53,2025-04-08,4,Tuesday,1,15,Tarde,4,4,3,3,3.0,4,4,3,3,4,3,3,4.0,3.0,3.67,3.25,3.48,7,Medio,8,Pasivo,3,Regular,8,Bien informado,1,Nuevo,Empresa,Director,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Empresa
2025-04-08 15:23:57,2025-04-08,4,Tuesday,1,15,Tarde,3,3,3,3,4.0,4,5,4,4,4,4,3,3.0,3.33,4.33,3.75,3.6,8,Alto,9,Promotor,4,Bueno,8,Bien informado,2,Nuevo,Persona física,Dueño,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Persona física
2025-04-08 16:35:11,2025-04-08,4,Tuesday,1,16,Tarde,5,4,3,4,4.0,3,3,3,4,4,4,3,4.5,3.67,3.0,3.75,3.73,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,1,Nuevo,Educación,Director,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Educación
2025-04-08 17:09:11,2025-04-08,4,Tuesday,1,17,Tarde,5,5,4,4,4.0,5,3,4,5,4,5,5,5.0,4.0,4.0,4.75,4.44,8,Alto,9,Promotor,4,Bueno,9,Bien informado,3,Establecido,Educación,Gerente,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-08 17:46:03,2025-04-08,4,Tuesday,1,17,Tarde,4,4,3,4,4.0,4,4,4,5,4,4,4,4.0,3.67,4.0,4.25,3.98,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,3,Establecido,Educación,Asistente,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-08 17:59:35,2025-04-08,4,Tuesday,1,17,Tarde,5,3,3,4,3.0,4,4,3,5,4,4,3,4.0,3.33,3.67,4.0,3.75,8,Alto,9,Promotor,4,Bueno,8,Bien informado,10,Veterano,Gubernamental,Coordinador,Hidalgo,Hidalgo,Centro,3.08,115.0,Bajo,20.0911,-98.7624,Centro,Gubernamental
2025-04-08 18:07:36,2025-04-08,4,Tuesday,1,18,Noche,4,3,4,3,3.0,4,4,3,3,4,3,2,3.5,3.33,3.67,3.0,3.38,7,Medio,9,Promotor,2,Deficiente,8,Bien informado,5,Establecido,Gubernamental,Asistente,Aguascalientes,Aguascalientes,Centro-Norte,1.43,198.0,Medio,21.8853,-102.2916,Centro,Gubernamental
2025-04-08 18:07:58,2025-04-08,4,Tuesday,1,18,Noche,5,4,3,3,4.0,4,3,3,4,3,4,4,4.5,3.33,3.33,3.75,3.73,8,Alto,9,Promotor,4,Bueno,10,Bien informado,2,Nuevo,Educación,Director,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-08 18:10:32,2025-04-08,4,Tuesday,1,18,Noche,5,3,3,4,3.0,3,4,4,4,3,3,4,4.0,3.33,3.67,3.5,3.62,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,9,Veterano,Teletón (Grupos internos de la Fundación),Persona física,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Teletón (Grupos internos de la Fundación)
2025-04-08 18:17:04,2025-04-08,4,Tuesday,1,18,Noche,4,4,3,3,4.0,4,3,3,4,3,4,4,4.0,3.33,3.33,3.75,3.6,8,Alto,9,Promotor,4,Bueno,10,Bien informado,1,Nuevo,Teletón (Grupos internos de la Fundación),Asistente,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Teletón (Grupos internos de la Fundación)
2025-04-08 18:19:50,2025-04-08,4,Tuesday,1,18,Noche,4,4,4,4,3.0,3,4,3,4,3,3,4,4.0,3.67,3.33,3.5,3.62,7,Medio,8,Pasivo,3,Regular,8,Bien informado,1,Nuevo,Educación,Coordinador,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Educación
2025-04-08 18:23:54,2025-04-08,4,Tuesday,1,18,Noche,5,4,3,4,4.0,3,3,3,3,4,4,3,4.5,3.67,3.0,3.5,3.67,7,Medio,9,Promotor,3,Regular,7,Parcialmente informado,7,Veterano,Educación,Coordinador,"Ciudad de México, Morelos",Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-08 18:24:30,2025-04-08,4,Tuesday,1,18,Noche,5,4,4,3,3.0,4,4,4,3,3,4,3,4.5,3.33,4.0,3.25,3.77,7,Medio,9,Promotor,4,Bueno,8,Bien informado,2,Nuevo,Educación,Persona física,Guerrero,Guerrero,Sur,3.54,79.0,Bajo,17.4392,-99.5451,Sur,Educación
2025-04-08 18:32:42,2025-04-08,4,Tuesday,1,18,Noche,4,3,4,4,4.0,4,4,3,4,4,3,3,3.5,4.0,3.67,3.5,3.67,7,Medio,8,Pasivo,3,Regular,9,Bien informado,6,Veterano,Educación,Coordinador,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-08 18:53:10,2025-04-08,4,Tuesday,1,18,Noche,4,4,3,4,4.0,3,3,3,3,4,4,3,4.0,3.67,3.0,3.5,3.54,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,1,Nuevo,Gubernamental,Director,Guerrero,Guerrero,Sur,3.54,79.0,Bajo,17.4392,-99.5451,Sur,Gubernamental
2025-04-08 19:33:51,2025-04-08,4,Tuesday,1,19,Noche,4,3,3,3,3.0,3,4,5,4,4,4,5,3.5,3.0,4.0,4.25,3.69,7,Medio,8,Pasivo,4,Bueno,9,Bien informado,3,Establecido,Educación,Coordinador,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-08 19:52:33,2025-04-08,4,Tuesday,1,19,Noche,5,4,3,4,4.0,4,4,3,5,5,4,3,4.5,3.67,3.67,4.25,4.02,8,Alto,8,Pasivo,3,Regular,7,Parcialmente informado,1,Nuevo,Educación,Director,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-08 21:28:04,2025-04-08,4,Tuesday,1,21,Noche,4,4,4,4,3.0,3,2,3,3,4,4,4,4.0,3.67,2.67,3.75,3.52,9,Alto,9,Promotor,4,Bueno,10,Bien informado,1,Nuevo,Educación,Coordinador,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-08 21:42:17,2025-04-08,4,Tuesday,1,21,Noche,4,3,3,4,4.0,3,2,3,3,4,4,4,3.5,3.67,2.67,3.75,3.4,8,Alto,9,Promotor,4,Bueno,8,Bien informado,4,Establecido,Educación,Coordinador,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-08 22:12:09,2025-04-08,4,Tuesday,1,22,Noche,3,4,4,4,3.0,3,4,4,4,5,5,4,3.5,3.67,3.67,4.5,3.84,7,Medio,8,Pasivo,3,Regular,9,Bien informado,1,Nuevo,Asociación civil,Coordinador,Nuevo León,Nuevo León,Noreste,5.78,310.0,Alto,25.5922,-99.9962,Norte,Asoc. Civil
2025-04-08 22:18:12,2025-04-08,4,Tuesday,1,22,Noche,1,1,1,1,1.0,2,1,1,3,4,3,1,1.0,1.0,1.33,2.75,1.52,7,Medio,8,Pasivo,1,Deficiente,9,Bien informado,2,Nuevo,Educación,Coordinador,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-08 22:27:10,2025-04-08,4,Tuesday,1,22,Noche,4,3,4,4,4.0,4,4,4,4,4,4,4,3.5,4.0,4.0,4.0,3.88,9,Alto,9,Promotor,4,Bueno,9,Bien informado,10,Veterano,Educación,Director,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-08 22:41:41,2025-04-08,4,Tuesday,1,22,Noche,3,4,3,3,4.0,4,3,3,4,4,3,3,3.5,3.33,3.33,3.5,3.42,8,Alto,8,Pasivo,4,Bueno,7,Parcialmente informado,2,Nuevo,Educación,Persona física,Coahuila,Coahuila,Norte,3.15,263.0,Alto,27.0587,-101.7068,Norte,Educación
2025-04-09 01:06:10,2025-04-09,4,Wednesday,2,1,Noche,4,4,3,3,4.0,4,3,3,4,4,3,3,4.0,3.33,3.33,3.5,3.54,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,7,Veterano,Persona física,Dueño,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Persona física
2025-04-09 08:42:54,2025-04-09,4,Wednesday,2,8,Mañana,5,3,3,2,3.0,2,3,2,2,3,3,4,4.0,2.67,2.33,3.0,3.0,6,Medio,9,Promotor,3,Regular,8,Bien informado,2,Nuevo,Persona física,Persona física,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Persona física
2025-04-09 08:48:07,2025-04-09,4,Wednesday,2,8,Mañana,4,3,3,3,3.0,3,3,2,4,4,3,3,3.5,3.0,2.67,3.5,3.17,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,10,Veterano,Educación,Director,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Educación
2025-04-09 08:50:38,2025-04-09,4,Wednesday,2,8,Mañana,4,4,4,4,3.0,3,4,4,4,3,4,3,4.0,3.67,3.67,3.5,3.71,6,Medio,8,Pasivo,4,Bueno,6,Parcialmente informado,1,Nuevo,Asociación civil,Coordinador,Michoacán,Michoacán,Occidente,4.75,107.0,Bajo,19.5665,-101.7068,Occidente,Asoc. Civil
2025-04-09 09:01:47,2025-04-09,4,Wednesday,2,9,Mañana,5,3,4,4,3.0,3,4,4,4,4,5,4,4.0,3.67,3.67,4.25,3.9,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Gubernamental,Director,Guerrero,Guerrero,Sur,3.54,79.0,Bajo,17.4392,-99.5451,Sur,Gubernamental
2025-04-09 09:21:29,2025-04-09,4,Wednesday,2,9,Mañana,4,3,3,2,3.0,3,4,3,4,5,3,3,3.5,2.67,3.33,3.75,3.31,8,Alto,8,Pasivo,3,Regular,8,Bien informado,10,Veterano,Educación,Coordinador,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-09 09:44:44,2025-04-09,4,Wednesday,2,9,Mañana,3,4,4,4,4.0,4,4,4,4,4,4,4,3.5,4.0,4.0,4.0,3.88,9,Alto,8,Pasivo,5,Bueno,8,Bien informado,1,Nuevo,Educación,Coordinador,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-09 10:01:48,2025-04-09,4,Wednesday,2,10,Mañana,4,4,3,3,4.0,3,3,4,3,5,4,3,4.0,3.33,3.33,3.75,3.6,8,Alto,8,Pasivo,3,Regular,8,Bien informado,1,Nuevo,Empresa,Gerente,Baja California Norte,Baja California Norte,,,,,,,,Empresa
2025-04-09 10:06:27,2025-04-09,4,Wednesday,2,10,Mañana,4,3,3,3,4.0,4,3,3,4,4,5,5,3.5,3.33,3.33,4.5,3.66,7,Medio,9,Promotor,4,Bueno,9,Bien informado,4,Establecido,Gubernamental,Director,Michoacán,Michoacán,Occidente,4.75,107.0,Bajo,19.5665,-101.7068,Occidente,Gubernamental
2025-04-09 10:16:11,2025-04-09,4,Wednesday,2,10,Mañana,3,4,4,4,4.0,3,4,4,4,5,4,4,3.5,4.0,3.67,4.25,3.86,9,Alto,8,Pasivo,3,Regular,8,Bien informado,12,Veterano,Educación,Coordinador,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Educación
2025-04-09 13:23:49,2025-04-09,4,Wednesday,2,13,Tarde,2,4,4,3,4.0,4,4,3,4,4,3,4,3.0,3.67,3.67,3.75,3.52,9,Alto,8,Pasivo,3,Regular,8,Bien informado,3,Establecido,Educación,Director,Sonora,Sonora,Noroeste,2.94,219.0,Alto,29.2972,-110.3309,Norte,Educación
2025-04-09 13:39:41,2025-04-09,4,Wednesday,2,13,Tarde,4,3,3,3,4.0,4,3,4,4,5,5,4,3.5,3.33,3.67,4.5,3.75,9,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Persona física,Persona física,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Persona física
2025-04-09 15:35:11,2025-04-09,4,Wednesday,2,15,Tarde,4,3,3,3,4.0,3,3,3,4,4,4,4,3.5,3.33,3.0,4.0,3.46,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Persona física,Persona física,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Persona física
2025-04-09 15:55:51,2025-04-09,4,Wednesday,2,15,Tarde,3,5,3,4,4.0,4,4,4,4,4,3,4,4.0,3.67,4.0,3.75,3.86,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Asociación civil,Director,Tabasco,Tabasco,Sureste,2.4,180.0,Medio,17.8409,-92.6189,Sureste,Asoc. Civil
2025-04-09 16:00:45,2025-04-09,4,Wednesday,2,16,Tarde,3,3,3,3,4.0,4,3,3,4,4,3,4,3.0,3.33,3.33,3.75,3.35,7,Medio,9,Promotor,3,Regular,7,Parcialmente informado,1,Nuevo,Educación,Persona física,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Educación
2025-04-09 16:00:50,2025-04-09,4,Wednesday,2,16,Tarde,4,3,4,4,4.0,3,4,4,4,3,4,3,3.5,4.0,3.67,3.5,3.67,8,Alto,8,Pasivo,5,Bueno,9,Bien informado,1,Nuevo,Empresa,Dueño,Chiapas,Chiapas,Sureste,5.54,58.0,Bajo,16.7569,-93.1292,Sureste,Empresa
2025-04-09 16:11:10,2025-04-09,4,Wednesday,2,16,Tarde,3,4,4,4,4.0,4,3,4,5,5,5,3,3.5,4.0,3.67,4.5,3.92,8,Alto,8,Pasivo,4,Bueno,9,Bien informado,2,Nuevo,Educación,Director,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Educación
2025-04-09 16:11:54,2025-04-09,4,Wednesday,2,16,Tarde,4,4,4,4,3.0,3,3,3,4,4,5,3,4.0,3.67,3.0,4.0,3.67,8,Alto,9,Promotor,4,Bueno,8,Bien informado,2,Nuevo,Educación,Asistente,Chiapas,Chiapas,Sureste,5.54,58.0,Bajo,16.7569,-93.1292,Sureste,Educación
2025-04-09 16:13:47,2025-04-09,4,Wednesday,2,16,Tarde,3,4,3,3,3.0,3,4,3,4,4,4,3,3.5,3.0,3.33,3.75,3.4,7,Medio,8,Pasivo,3,Regular,8,Bien informado,2,Nuevo,Empresa,Gerente,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Empresa
2025-04-09 16:14:17,2025-04-09,4,Wednesday,2,16,Tarde,4,3,3,3,3.0,4,3,3,3,4,4,3,3.5,3.0,3.33,3.5,3.33,7,Medio,9,Promotor,4,Bueno,8,Bien informado,1,Nuevo,Asociación civil,Dueño,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Asoc. Civil
2025-04-09 16:15:08,2025-04-09,4,Wednesday,2,16,Tarde,3,4,4,3,3.0,3,4,4,3,3,4,4,3.5,3.33,3.67,3.5,3.5,8,Alto,8,Pasivo,4,Bueno,9,Bien informado,1,Nuevo,Empresa,Dueño,Chiapas,Chiapas,Sureste,5.54,58.0,Bajo,16.7569,-93.1292,Sureste,Empresa
2025-04-09 16:15:47,2025-04-09,4,Wednesday,2,16,Tarde,4,4,4,4,4.0,3,3,4,4,4,4,4,4.0,4.0,3.33,4.0,3.83,8,Alto,9,Promotor,4,Bueno,8,Bien informado,1,Nuevo,Educación,Asistente,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Educación
2025-04-09 16:18:09,2025-04-09,4,Wednesday,2,16,Tarde,4,3,3,4,3.0,4,3,4,4,4,3,3,3.5,3.33,3.67,3.5,3.5,9,Alto,9,Promotor,3,Regular,8,Bien informado,5,Establecido,Educación,Director,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Educación
2025-04-09 16:25:48,2025-04-09,4,Wednesday,2,16,Tarde,3,3,4,4,3.0,3,3,4,4,4,4,4,3.0,3.67,3.33,4.0,3.5,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,2,Nuevo,Empresa,Coordinador,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Empresa
2025-04-09 17:04:08,2025-04-09,4,Wednesday,2,17,Tarde,4,3,4,4,4.0,3,4,3,4,5,4,4,3.5,4.0,3.33,4.25,3.77,8,Alto,8,Pasivo,4,Bueno,7,Parcialmente informado,2,Nuevo,Educación,Director,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Educación
